index	genome	identifier	file	clip	scale	sum_stat	description
3077	0	ENCFF015EQK	/home/drk/tillage/datasets/human/chip/encode/ENCSR523XCR/summary/ENCFF015EQK.w5	32	2	mean	CHIP:RNF2:HepG2
3078	0	ENCFF715NFE	/home/drk/tillage/datasets/human/chip/encode/ENCSR524BUE/summary/ENCFF715NFE.w5	32	2	mean	CHIP:RAD51:K562
3079	0	ENCFF616MCB	/home/drk/tillage/datasets/human/chip/encode/ENCSR524RIH/summary/ENCFF616MCB.w5	32	2	mean	CHIP:H3K9me3:neutrophil
3080	0	ENCFF202DBT	/home/drk/tillage/datasets/human/chip/encode/ENCSR525XER/summary/ENCFF202DBT.w5	32	2	mean	CHIP:H3K9me3:skeletal muscle satellite cell female adult originated from mesodermal cell
3081	0	ENCFF505XLJ	/home/drk/tillage/datasets/human/chip/encode/ENCSR525YFS/summary/ENCFF505XLJ.w5	32	2	mean	CHIP:ZBTB40:HepG2
3082	0	ENCFF250AKU	/home/drk/tillage/datasets/human/chip/encode/ENCSR526NKM/summary/ENCFF250AKU.w5	32	2	mean	CHIP:H2AFZ:mesenchymal stem cell originated from H1-hESC
3083	0	ENCFF462QER	/home/drk/tillage/datasets/human/chip/encode/ENCSR526RGE/summary/ENCFF462QER.w5	32	2	mean	CHIP:H3K27ac:placental basal plate female embryo (40 weeks)
3084	0	ENCFF925BCL	/home/drk/tillage/datasets/human/chip/encode/ENCSR527BFF/summary/ENCFF925BCL.w5	32	2	mean	CHIP:H3K27me3:stomach male adult (34 years)
3085	0	ENCFF322CKA	/home/drk/tillage/datasets/human/chip/encode/ENCSR528PSI/summary/ENCFF322CKA.w5	32	2	mean	CHIP:3xFLAG-HLF:HepG2 genetically modified using CRISPR
3086	0	ENCFF811YIS	/home/drk/tillage/datasets/human/chip/encode/ENCSR528QDT/summary/ENCFF811YIS.w5	32	2	mean	CHIP:H3K4me3:germinal matrix male embryo (20 weeks)
3087	0	ENCFF141YEU	/home/drk/tillage/datasets/human/chip/encode/ENCSR528UBJ/summary/ENCFF141YEU.w5	32	2	mean	CHIP:EP300:breast epithelium female adult (51 year)
3088	0	ENCFF562EMK	/home/drk/tillage/datasets/human/chip/encode/ENCSR529ECZ/summary/ENCFF562EMK.w5	32	2	mean	CHIP:H3K9me3:luminal epithelial cell of mammary gland female adult (33 years)
3089	0	ENCFF719YDE	/home/drk/tillage/datasets/human/chip/encode/ENCSR529JYA/summary/ENCFF719YDE.w5	32	2	mean	CHIP:HCFC1:HepG2
3090	0	ENCFF808NPC	/home/drk/tillage/datasets/human/chip/encode/ENCSR530LYV/summary/ENCFF808NPC.w5	32	2	mean	CHIP:H3K36me3:large intestine male embryo (108 days)
3091	0	ENCFF194DSG	/home/drk/tillage/datasets/human/chip/encode/ENCSR530XQI/summary/ENCFF194DSG.w5	32	2	mean	CHIP:L3MBTL2:K562
3092	0	ENCFF039CCR	/home/drk/tillage/datasets/human/chip/encode/ENCSR531QHM/summary/ENCFF039CCR.w5	32	2	mean	CHIP:H3K9ac:neural cell
3093	0	ENCFF914BGC	/home/drk/tillage/datasets/human/chip/encode/ENCSR531VIJ/summary/ENCFF914BGC.w5	32	2	mean	CHIP:3xFLAG-MIER3:HepG2 genetically modified using CRISPR
3094	0	ENCFF413LVA	/home/drk/tillage/datasets/human/chip/encode/ENCSR532EMP/summary/ENCFF413LVA.w5	32	2	mean	CHIP:eGFP-ZNF740:K562 genetically modified using stable transfection
3095	0	ENCFF327QYA	/home/drk/tillage/datasets/human/chip/encode/ENCSR532FEO/summary/ENCFF327QYA.w5	32	2	mean	CHIP:H3K4me3:stomach smooth muscle female adult (84 years)
3096	0	ENCFF600BXX	/home/drk/tillage/datasets/human/chip/encode/ENCSR532KTI/summary/ENCFF600BXX.w5	32	2	mean	CHIP:eGFP-GTF2E2:K562 genetically modified using stable transfection
3097	0	ENCFF198TWQ	/home/drk/tillage/datasets/human/chip/encode/ENCSR533DRE/summary/ENCFF198TWQ.w5	32	2	mean	CHIP:H3K9me3:kidney female embryo (120 days)
3098	0	ENCFF327GAQ	/home/drk/tillage/datasets/human/chip/encode/ENCSR533HDU/summary/ENCFF327GAQ.w5	32	2	mean	CHIP:H3K9me3:pancreas female adult (30 years)
3099	0	ENCFF312IMW	/home/drk/tillage/datasets/human/chip/encode/ENCSR534NZI/summary/ENCFF312IMW.w5	32	2	mean	CHIP:eGFP-ZNF195:HEK293 genetically modified using site-specific recombination originated from HEK293
3100	0	ENCFF835WYM	/home/drk/tillage/datasets/human/chip/encode/ENCSR534VHI/summary/ENCFF835WYM.w5	32	2	mean	CHIP:ETS1:GM23338 male adult (53 years) originated from GM23248
3101	0	ENCFF539JSB	/home/drk/tillage/datasets/human/chip/encode/ENCSR535DIA/summary/ENCFF539JSB.w5	32	2	mean	CHIP:eGFP-GLIS2:HEK293 genetically modified using site-specific recombination originated from HEK293
3102	0	ENCFF941AKN	/home/drk/tillage/datasets/human/chip/encode/ENCSR535XRY/summary/ENCFF941AKN.w5	32	2	mean	CHIP:H3K4me3:angular gyrus male adult (81 year)
3103	0	ENCFF819WFH	/home/drk/tillage/datasets/human/chip/encode/ENCSR536SZD/summary/ENCFF819WFH.w5	32	2	mean	CHIP:H3F3A:NCI-H929
3104	0	ENCFF701JGR	/home/drk/tillage/datasets/human/chip/encode/ENCSR538JMW/summary/ENCFF701JGR.w5	32	2	mean	CHIP:H3K4me1:small intestine female adult (30 years)
3105	0	ENCFF649FAV	/home/drk/tillage/datasets/human/chip/encode/ENCSR538KLU/summary/ENCFF649FAV.w5	32	2	mean	CHIP:H4K20me1:SU-DHL-6
3106	0	ENCFF288ZFT	/home/drk/tillage/datasets/human/chip/encode/ENCSR538RDA/summary/ENCFF288ZFT.w5	32	2	mean	CHIP:eGFP-ZNF560:HEK293 genetically modified using site-specific recombination originated from HEK293
3107	0	ENCFF873IGF	/home/drk/tillage/datasets/human/chip/encode/ENCSR539TKY/summary/ENCFF873IGF.w5	32	2	mean	CHIP:H3K4me3:KMS-11
3108	0	ENCFF629RAA	/home/drk/tillage/datasets/human/chip/encode/ENCSR540ADS/summary/ENCFF629RAA.w5	32	2	mean	CHIP:H3K27ac:lung female adult (30 years)
3109	0	ENCFF911DRS	/home/drk/tillage/datasets/human/chip/encode/ENCSR540UZV/summary/ENCFF911DRS.w5	32	2	mean	CHIP:H3K9ac:smooth muscle cell originated from H9
3110	0	ENCFF031JNH	/home/drk/tillage/datasets/human/chip/encode/ENCSR541AMF/summary/ENCFF031JNH.w5	32	2	mean	CHIP:CTCF:SK-N-SH
3111	0	ENCFF454PBC	/home/drk/tillage/datasets/human/chip/encode/ENCSR541AOQ/summary/ENCFF454PBC.w5	32	2	mean	CHIP:PHF8:A549
3112	0	ENCFF658EZL	/home/drk/tillage/datasets/human/chip/encode/ENCSR541WQI/summary/ENCFF658EZL.w5	32	2	mean	CHIP:MAFK:A549
3113	0	ENCFF434YEG	/home/drk/tillage/datasets/human/chip/encode/ENCSR542FLV/summary/ENCFF434YEG.w5	32	2	mean	CHIP:ZBTB33:GM12878
3114	0	ENCFF951YWA	/home/drk/tillage/datasets/human/chip/encode/ENCSR542WJU/summary/ENCFF951YWA.w5	32	2	mean	CHIP:MCM7:K562
3115	0	ENCFF680IWA	/home/drk/tillage/datasets/human/chip/encode/ENCSR543BVU/summary/ENCFF680IWA.w5	32	2	mean	CHIP:SOX6:HepG2
3116	0	ENCFF465TWC	/home/drk/tillage/datasets/human/chip/encode/ENCSR543CPW/summary/ENCFF465TWC.w5	32	2	mean	CHIP:H3K27ac:small intestine male adult (34 years)
3117	0	ENCFF740UWT	/home/drk/tillage/datasets/human/chip/encode/ENCSR543DAS/summary/ENCFF740UWT.w5	32	2	mean	CHIP:H3K27me3:tibial artery female adult (53 years)
3118	0	ENCFF956WVT	/home/drk/tillage/datasets/human/chip/encode/ENCSR543DUC/summary/ENCFF956WVT.w5	32	2	mean	CHIP:POLR2A:lower leg skin female adult (51 year)
3119	0	ENCFF577AQW	/home/drk/tillage/datasets/human/chip/encode/ENCSR543IKB/summary/ENCFF577AQW.w5	32	2	mean	CHIP:H3K9ac:Loucy
3120	0	ENCFF146BUS	/home/drk/tillage/datasets/human/chip/encode/ENCSR543KOA/summary/ENCFF146BUS.w5	32	2	mean	CHIP:eGFP-ZBTB12:HEK293 genetically modified using site-specific recombination originated from HEK293
3121	0	ENCFF674SFT	/home/drk/tillage/datasets/human/chip/encode/ENCSR543YQF/summary/ENCFF674SFT.w5	32	2	mean	CHIP:H3K36me3:breast epithelium female adult (53 years)
3122	0	ENCFF556RUC	/home/drk/tillage/datasets/human/chip/encode/ENCSR544APK/summary/ENCFF556RUC.w5	32	2	mean	CHIP:CTCF:heart left ventricle female adult (53 years)
3123	0	ENCFF729XPZ	/home/drk/tillage/datasets/human/chip/encode/ENCSR545FXC/summary/ENCFF729XPZ.w5	32	2	mean	CHIP:ATF7:HepG2
3124	0	ENCFF374WEW	/home/drk/tillage/datasets/human/chip/encode/ENCSR546HZF/summary/ENCFF374WEW.w5	32	2	mean	CHIP:H3K9me3:stomach female adult (53 years)
3125	0	ENCFF689NUE	/home/drk/tillage/datasets/human/chip/encode/ENCSR546IHU/summary/ENCFF689NUE.w5	32	2	mean	CHIP:ZNF184:K562
3126	0	ENCFF080PKN	/home/drk/tillage/datasets/human/chip/encode/ENCSR546KCN/summary/ENCFF080PKN.w5	32	2	mean	CHIP:eGFP-FOSL2:MCF-7 genetically modified using stable transfection
3127	0	ENCFF042LSM	/home/drk/tillage/datasets/human/chip/encode/ENCSR546SDM/summary/ENCFF042LSM.w5	32	2	mean	CHIP:H3K27ac:CD4-positive, alpha-beta T cell
3128	0	ENCFF035IBD	/home/drk/tillage/datasets/human/chip/encode/ENCSR547LKC/summary/ENCFF035IBD.w5	32	2	mean	CHIP:GATAD2B:K562
3129	0	ENCFF172ZJC	/home/drk/tillage/datasets/human/chip/encode/ENCSR547TGL/summary/ENCFF172ZJC.w5	32	2	mean	CHIP:eGFP-ZNF701:HEK293 genetically modified using site-specific recombination originated from HEK293
3130	0	ENCFF932OWO	/home/drk/tillage/datasets/human/chip/encode/ENCSR548DDS/summary/ENCFF932OWO.w5	32	2	mean	CHIP:CTCF:ovary female adult (51 year)
3131	0	ENCFF958IXF	/home/drk/tillage/datasets/human/chip/encode/ENCSR548LZS/summary/ENCFF958IXF.w5	32	2	mean	CHIP:H3K4me3:right cardiac atrium male adult (34 years)
3132	0	ENCFF917EGP	/home/drk/tillage/datasets/human/chip/encode/ENCSR548PZS/summary/ENCFF917EGP.w5	32	2	mean	CHIP:H3K4me3:OCI-LY3
3133	0	ENCFF741ZGT	/home/drk/tillage/datasets/human/chip/encode/ENCSR549NPZ/summary/ENCFF741ZGT.w5	32	2	mean	CHIP:CBX3:GM12878
3134	0	ENCFF684OBP	/home/drk/tillage/datasets/human/chip/encode/ENCSR549WAU/summary/ENCFF684OBP.w5	32	2	mean	CHIP:CTCF:stomach male adult (54 years)
3135	0	ENCFF099BHP	/home/drk/tillage/datasets/human/chip/encode/ENCSR550GSE/summary/ENCFF099BHP.w5	32	2	mean	CHIP:H3K9me3:UCSF-4
3136	0	ENCFF191STL	/home/drk/tillage/datasets/human/chip/encode/ENCSR550HCT/summary/ENCFF191STL.w5	32	2	mean	CHIP:eGFP-KLF1:K562 genetically modified using stable transfection
3137	0	ENCFF603JLN	/home/drk/tillage/datasets/human/chip/encode/ENCSR550SCU/summary/ENCFF603JLN.w5	32	2	mean	CHIP:CHD4:A549
3138	0	ENCFF105RLH	/home/drk/tillage/datasets/human/chip/encode/ENCSR550WUX/summary/ENCFF105RLH.w5	32	2	mean	CHIP:H3K27ac:lung male child (3 years)
3139	0	ENCFF380EUR	/home/drk/tillage/datasets/human/chip/encode/ENCSR550XZG/summary/ENCFF380EUR.w5	32	2	mean	CHIP:H3K27me3:neural stem progenitor cell originated from H9
3140	0	ENCFF822QVL	/home/drk/tillage/datasets/human/chip/encode/ENCSR550ZZK/summary/ENCFF822QVL.w5	32	2	mean	CHIP:eGFP-ZNF493:HEK293 genetically modified using site-specific recombination originated from HEK293
3141	0	ENCFF572NTZ	/home/drk/tillage/datasets/human/chip/encode/ENCSR551KAP/summary/ENCFF572NTZ.w5	32	2	mean	CHIP:eGFP-ZNF138:HEK293 genetically modified using site-specific recombination originated from HEK293
3142	0	ENCFF977MTB	/home/drk/tillage/datasets/human/chip/encode/ENCSR551MLB/summary/ENCFF977MTB.w5	32	2	mean	CHIP:EP300:gastroesophageal sphincter male adult (37 years)
3143	0	ENCFF028OGH	/home/drk/tillage/datasets/human/chip/encode/ENCSR551QXE/summary/ENCFF028OGH.w5	32	2	mean	CHIP:H3K4me3:substantia nigra female adult (75 years)
3144	0	ENCFF681CSL	/home/drk/tillage/datasets/human/chip/encode/ENCSR551ZDZ/summary/ENCFF681CSL.w5	32	2	mean	CHIP:MTA2:MCF-7
3145	0	ENCFF012YOU	/home/drk/tillage/datasets/human/chip/encode/ENCSR552MZH/summary/ENCFF012YOU.w5	32	2	mean	CHIP:H3K36me3:stomach male adult (34 years)
3146	0	ENCFF588FOZ	/home/drk/tillage/datasets/human/chip/encode/ENCSR552PSV/summary/ENCFF588FOZ.w5	32	2	mean	CHIP:MCM2:K562
3147	0	ENCFF897JYH	/home/drk/tillage/datasets/human/chip/encode/ENCSR552TQB/summary/ENCFF897JYH.w5	32	2	mean	CHIP:H3K9me3:caudate nucleus female adult (75 years)
3148	0	ENCFF984HLU	/home/drk/tillage/datasets/human/chip/encode/ENCSR552XSN/summary/ENCFF984HLU.w5	32	2	mean	CHIP:MLLT1:GM12878
3149	0	ENCFF704MKQ	/home/drk/tillage/datasets/human/chip/encode/ENCSR552YGL/summary/ENCFF704MKQ.w5	32	2	mean	CHIP:eGFP-NFE2:K562 genetically modified using stable transfection
3150	0	ENCFF508MXW	/home/drk/tillage/datasets/human/chip/encode/ENCSR553IAW/summary/ENCFF508MXW.w5	32	2	mean	CHIP:H3K4me1:breast epithelium female adult (53 years)
3151	0	ENCFF585VWJ	/home/drk/tillage/datasets/human/chip/encode/ENCSR553OEU/summary/ENCFF585VWJ.w5	32	2	mean	CHIP:H3K79me1:IMR-90
3152	0	ENCFF802XFR	/home/drk/tillage/datasets/human/chip/encode/ENCSR553QMC/summary/ENCFF802XFR.w5	32	2	mean	CHIP:3xFLAG-ZNF7:HepG2 genetically modified using CRISPR
3153	0	ENCFF014MYJ	/home/drk/tillage/datasets/human/chip/encode/ENCSR553XBX/summary/ENCFF014MYJ.w5	32	2	mean	CHIP:H3K27me3:peripheral blood mononuclear cell male adult (39 years)
3154	0	ENCFF242BVN	/home/drk/tillage/datasets/human/chip/encode/ENCSR554RQQ/summary/ENCFF242BVN.w5	32	2	mean	CHIP:H3K4me3:body of pancreas male adult (54 years)
3155	0	ENCFF512TZG	/home/drk/tillage/datasets/human/chip/encode/ENCSR554TZE/summary/ENCFF512TZG.w5	32	2	mean	CHIP:H4K5ac:H9
3156	0	ENCFF927MHC	/home/drk/tillage/datasets/human/chip/encode/ENCSR555DCF/summary/ENCFF927MHC.w5	32	2	mean	CHIP:ZNF512B:MCF-7
3157	0	ENCFF807PSQ	/home/drk/tillage/datasets/human/chip/encode/ENCSR555LYM/summary/ENCFF807PSQ.w5	32	2	mean	CHIP:H3K9me2:HCT116
3158	0	ENCFF456EBS	/home/drk/tillage/datasets/human/chip/encode/ENCSR555PBN/summary/ENCFF456EBS.w5	32	2	mean	CHIP:MAFK:MCF-7
3159	0	ENCFF604XOA	/home/drk/tillage/datasets/human/chip/encode/ENCSR555QHZ/summary/ENCFF604XOA.w5	32	2	mean	CHIP:H3K36me3:mesenchymal stem cell originated from adipose tissue
3160	0	ENCFF700QJI	/home/drk/tillage/datasets/human/chip/encode/ENCSR555TAX/summary/ENCFF700QJI.w5	32	2	mean	CHIP:H3K9me3:PC-9
3161	0	ENCFF587FTV	/home/drk/tillage/datasets/human/chip/encode/ENCSR555ZMV/summary/ENCFF587FTV.w5	32	2	mean	CHIP:AGO1:HepG2
3162	0	ENCFF010EUT	/home/drk/tillage/datasets/human/chip/encode/ENCSR557DFM/summary/ENCFF010EUT.w5	32	2	mean	CHIP:H3K27ac:heart left ventricle male child (3 years)
3163	0	ENCFF273OEJ	/home/drk/tillage/datasets/human/chip/encode/ENCSR557JTZ/summary/ENCFF273OEJ.w5	32	2	mean	CHIP:GTF2F1:MCF-7
3164	0	ENCFF611IES	/home/drk/tillage/datasets/human/chip/encode/ENCSR557OPY/summary/ENCFF611IES.w5	32	2	mean	CHIP:H3K36me3:myoepithelial cell of mammary gland female adult (33 years)
3165	0	ENCFF255VEW	/home/drk/tillage/datasets/human/chip/encode/ENCSR557RVF/summary/ENCFF255VEW.w5	32	2	mean	CHIP:ZHX1:K562
3166	0	ENCFF824WXK	/home/drk/tillage/datasets/human/chip/encode/ENCSR557TNE/summary/ENCFF824WXK.w5	32	2	mean	CHIP:H3K27me3:B cell male adult (37 years)
3167	0	ENCFF091JGF	/home/drk/tillage/datasets/human/chip/encode/ENCSR558AXI/summary/ENCFF091JGF.w5	32	2	mean	CHIP:H3K9me3:thyroid gland female adult (51 year)
3168	0	ENCFF748PHO	/home/drk/tillage/datasets/human/chip/encode/ENCSR558HTE/summary/ENCFF748PHO.w5	32	2	mean	CHIP:CTCF:transverse colon female adult (51 year)
3169	0	ENCFF675EXW	/home/drk/tillage/datasets/human/chip/encode/ENCSR558SJC/summary/ENCFF675EXW.w5	32	2	mean	CHIP:H3K36me3:kidney male adult (67 years)
3170	0	ENCFF215AYX	/home/drk/tillage/datasets/human/chip/encode/ENCSR558XOU/summary/ENCFF215AYX.w5	32	2	mean	CHIP:H3K9me3:iPS-15b female adult (48 years)
3171	0	ENCFF762ZSH	/home/drk/tillage/datasets/human/chip/encode/ENCSR559BMF/summary/ENCFF762ZSH.w5	32	2	mean	CHIP:H3K36me3:foreskin keratinocyte male newborn
3172	0	ENCFF358RAF	/home/drk/tillage/datasets/human/chip/encode/ENCSR559CSJ/summary/ENCFF358RAF.w5	32	2	mean	CHIP:H3K4me1:substantia nigra male adult (81 year)
3173	0	ENCFF550VRK	/home/drk/tillage/datasets/human/chip/encode/ENCSR559IFS/summary/ENCFF550VRK.w5	32	2	mean	CHIP:H2AFZ:NCI-H929
3174	0	ENCFF856FNH	/home/drk/tillage/datasets/human/chip/encode/ENCSR559IOZ/summary/ENCFF856FNH.w5	32	2	mean	CHIP:eGFP-ZXDB:HEK293 genetically modified using site-specific recombination originated from HEK293
3175	0	ENCFF817PJG	/home/drk/tillage/datasets/human/chip/encode/ENCSR559KAB/summary/ENCFF817PJG.w5	32	2	mean	CHIP:CTCF:esophagus muscularis mucosa male adult (37 years)
3176	0	ENCFF362LEO	/home/drk/tillage/datasets/human/chip/encode/ENCSR559RGT/summary/ENCFF362LEO.w5	32	2	mean	CHIP:H3K36me3:subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year)
3177	0	ENCFF606YFS	/home/drk/tillage/datasets/human/chip/encode/ENCSR560BUE/summary/ENCFF606YFS.w5	32	2	mean	CHIP:CTCF:MCF-7
3178	0	ENCFF251CHW	/home/drk/tillage/datasets/human/chip/encode/ENCSR560IDY/summary/ENCFF251CHW.w5	32	2	mean	CHIP:H3K9ac:skeletal muscle tissue
3179	0	ENCFF657IBD	/home/drk/tillage/datasets/human/chip/encode/ENCSR560OUF/summary/ENCFF657IBD.w5	32	2	mean	CHIP:H3K9me3:HUES48
3180	0	ENCFF697IBR	/home/drk/tillage/datasets/human/chip/encode/ENCSR560SEP/summary/ENCFF697IBR.w5	32	2	mean	CHIP:3xFLAG-RXRB:HepG2 genetically modified using CRISPR
3181	0	ENCFF181OXO	/home/drk/tillage/datasets/human/chip/encode/ENCSR561KOM/summary/ENCFF181OXO.w5	32	2	mean	CHIP:H3K27ac:CD4-positive, alpha-beta T cell male adult (21 year)
3182	0	ENCFF437RZA	/home/drk/tillage/datasets/human/chip/encode/ENCSR561MYM/summary/ENCFF437RZA.w5	32	2	mean	CHIP:H3K36me3:testis male adult (37 years)
3183	0	ENCFF605ZMK	/home/drk/tillage/datasets/human/chip/encode/ENCSR561YSH/summary/ENCFF605ZMK.w5	32	2	mean	CHIP:H3K27ac:sigmoid colon male adult (34 years)
3184	0	ENCFF741MHK	/home/drk/tillage/datasets/human/chip/encode/ENCSR562JTY/summary/ENCFF741MHK.w5	32	2	mean	CHIP:H3K36me3:NCI-H929
3185	0	ENCFF283GZE	/home/drk/tillage/datasets/human/chip/encode/ENCSR562MOC/summary/ENCFF283GZE.w5	32	2	mean	CHIP:H3K9ac:GM23248
3186	0	ENCFF071DMU	/home/drk/tillage/datasets/human/chip/encode/ENCSR562NOP/summary/ENCFF071DMU.w5	32	2	mean	CHIP:EZH2phosphoT487:DOHH2
3187	0	ENCFF206SFE	/home/drk/tillage/datasets/human/chip/encode/ENCSR562POI/summary/ENCFF206SFE.w5	32	2	mean	CHIP:3xFLAG-THAP11:HepG2 genetically modified using CRISPR
3188	0	ENCFF155OGQ	/home/drk/tillage/datasets/human/chip/encode/ENCSR562SRW/summary/ENCFF155OGQ.w5	32	2	mean	CHIP:H3F3A:MM.1S
3189	0	ENCFF967EEA	/home/drk/tillage/datasets/human/chip/encode/ENCSR563FBT/summary/ENCFF967EEA.w5	32	2	mean	CHIP:USF2:A549
3190	0	ENCFF527AMK	/home/drk/tillage/datasets/human/chip/encode/ENCSR563LLO/summary/ENCFF527AMK.w5	32	2	mean	CHIP:E2F1:K562
3191	0	ENCFF422WMR	/home/drk/tillage/datasets/human/chip/encode/ENCSR563YDA/summary/ENCFF422WMR.w5	32	2	mean	CHIP:HDGF:K562
3192	0	ENCFF334PFQ	/home/drk/tillage/datasets/human/chip/encode/ENCSR563YGF/summary/ENCFF334PFQ.w5	32	2	mean	CHIP:H3K9me3:liver male adult (32 years)
3193	0	ENCFF797FSX	/home/drk/tillage/datasets/human/chip/encode/ENCSR564GWG/summary/ENCFF797FSX.w5	32	2	mean	CHIP:H3K4me1:trophoblast cell originated from H1-hESC
3194	0	ENCFF151FXB	/home/drk/tillage/datasets/human/chip/encode/ENCSR564IGJ/summary/ENCFF151FXB.w5	32	2	mean	CHIP:H3K27ac:SK-N-SH
3195	0	ENCFF638SDV	/home/drk/tillage/datasets/human/chip/encode/ENCSR564RWY/summary/ENCFF638SDV.w5	32	2	mean	CHIP:H3K27me3:colonic mucosa female adult (73 years)
3196	0	ENCFF102UVJ	/home/drk/tillage/datasets/human/chip/encode/ENCSR564VIX/summary/ENCFF102UVJ.w5	32	2	mean	CHIP:H3K4me3:DND-41
3197	0	ENCFF204XKT	/home/drk/tillage/datasets/human/chip/encode/ENCSR564YYW/summary/ENCFF204XKT.w5	32	2	mean	CHIP:eGFP-ZNF157:HEK293 genetically modified using site-specific recombination originated from HEK293
3198	0	ENCFF309VNF	/home/drk/tillage/datasets/human/chip/encode/ENCSR565XSL/summary/ENCFF309VNF.w5	32	2	mean	CHIP:EZH2phosphoT487:OCI-LY7
3199	0	ENCFF712KGJ	/home/drk/tillage/datasets/human/chip/encode/ENCSR565XTT/summary/ENCFF712KGJ.w5	32	2	mean	CHIP:H3K18ac:mesendoderm originated from H1-hESC
3200	0	ENCFF262CEV	/home/drk/tillage/datasets/human/chip/encode/ENCSR566UMF/summary/ENCFF262CEV.w5	32	2	mean	CHIP:H3K4me1:PC-3
3201	0	ENCFF975RQY	/home/drk/tillage/datasets/human/chip/encode/ENCSR566VBK/summary/ENCFF975RQY.w5	32	2	mean	CHIP:H3K27me3:subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year)
3202	0	ENCFF803WBW	/home/drk/tillage/datasets/human/chip/encode/ENCSR566ZFQ/summary/ENCFF803WBW.w5	32	2	mean	CHIP:H3K9me3:placental basal plate female embryo (40 weeks)
3203	0	ENCFF833ETX	/home/drk/tillage/datasets/human/chip/encode/ENCSR567ILB/summary/ENCFF833ETX.w5	32	2	mean	CHIP:H3K9ac:lung female embryo (82 days)
3204	0	ENCFF321FEG	/home/drk/tillage/datasets/human/chip/encode/ENCSR567JEU/summary/ENCFF321FEG.w5	32	2	mean	CHIP:YBX3:K562
3205	0	ENCFF444CNE	/home/drk/tillage/datasets/human/chip/encode/ENCSR567XAM/summary/ENCFF444CNE.w5	32	2	mean	CHIP:eGFP-ZNF473:HEK293 genetically modified using site-specific recombination originated from HEK293
3206	0	ENCFF938GGR	/home/drk/tillage/datasets/human/chip/encode/ENCSR568CDB/summary/ENCFF938GGR.w5	32	2	mean	CHIP:H3K9me3:subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year)
3207	0	ENCFF174YGI	/home/drk/tillage/datasets/human/chip/encode/ENCSR568EZU/summary/ENCFF174YGI.w5	32	2	mean	CHIP:H3K9me3:substantia nigra male adult (81 year)
3208	0	ENCFF752GHN	/home/drk/tillage/datasets/human/chip/encode/ENCSR568OLP/summary/ENCFF752GHN.w5	32	2	mean	CHIP:H3K9me3:neurosphere female embryo (17 weeks) originated from ganglionic eminence
3209	0	ENCFF741BVS	/home/drk/tillage/datasets/human/chip/encode/ENCSR568PGX/summary/ENCFF741BVS.w5	32	2	mean	CHIP:HDAC1:K562
3210	0	ENCFF798EMZ	/home/drk/tillage/datasets/human/chip/encode/ENCSR569AGQ/summary/ENCFF798EMZ.w5	32	2	mean	CHIP:H3K27me3:temporal lobe female adult (75 years)
3211	0	ENCFF210DOS	/home/drk/tillage/datasets/human/chip/encode/ENCSR569ARC/summary/ENCFF210DOS.w5	32	2	mean	CHIP:3xFLAG-NFYC:HepG2 genetically modified using CRISPR
3212	0	ENCFF004UZT	/home/drk/tillage/datasets/human/chip/encode/ENCSR569SZK/summary/ENCFF004UZT.w5	32	2	mean	CHIP:EP300:tibial nerve female adult (51 year)
3213	0	ENCFF160WPD	/home/drk/tillage/datasets/human/chip/encode/ENCSR569XNP/summary/ENCFF160WPD.w5	32	2	mean	CHIP:FOS:MCF-7
3214	0	ENCFF977TEF	/home/drk/tillage/datasets/human/chip/encode/ENCSR570AUC/summary/ENCFF977TEF.w5	32	2	mean	CHIP:H3K4me3:natural killer cell male adult (37 years)
3215	0	ENCFF475SUV	/home/drk/tillage/datasets/human/chip/encode/ENCSR570POG/summary/ENCFF475SUV.w5	32	2	mean	CHIP:H3K79me1:neural stem progenitor cell originated from H1-hESC
3216	0	ENCFF955KWH	/home/drk/tillage/datasets/human/chip/encode/ENCSR571BUF/summary/ENCFF955KWH.w5	32	2	mean	CHIP:ARHGAP35:K562
3217	0	ENCFF876EXE	/home/drk/tillage/datasets/human/chip/encode/ENCSR571CSC/summary/ENCFF876EXE.w5	32	2	mean	CHIP:H3K9me3:foreskin melanocyte male newborn
3218	0	ENCFF157VMK	/home/drk/tillage/datasets/human/chip/encode/ENCSR571IIS/summary/ENCFF157VMK.w5	32	2	mean	CHIP:H2AFZ:H1-hESC
3219	0	ENCFF615LFZ	/home/drk/tillage/datasets/human/chip/encode/ENCSR571PDN/summary/ENCFF615LFZ.w5	32	2	mean	CHIP:3xFLAG-SSRP1:HepG2 genetically modified using CRISPR
3220	0	ENCFF249HWJ	/home/drk/tillage/datasets/human/chip/encode/ENCSR572DUJ/summary/ENCFF249HWJ.w5	32	2	mean	CHIP:CTCF:body of pancreas male adult (37 years)
3221	0	ENCFF055FMF	/home/drk/tillage/datasets/human/chip/encode/ENCSR573CWZ/summary/ENCFF055FMF.w5	32	2	mean	CHIP:H3K36me3:neural progenitor cell originated from H9
3222	0	ENCFF443GIH	/home/drk/tillage/datasets/human/chip/encode/ENCSR573OJP/summary/ENCFF443GIH.w5	32	2	mean	CHIP:NCOA3:MCF-7
