index	genome	identifier	file	clip	scale	sum_stat	description
6101	1	ENCFF163DQS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR430JWT/summary/ENCFF163DQS.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 lung embryo (16.5 days)
6102	1	ENCFF118SNE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR433ESG/summary/ENCFF118SNE.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 liver embryo (14.5 days)
6103	1	ENCFF436MUY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR436FYE/summary/ENCFF436MUY.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 kidney embryo (15.5 days)
6104	1	ENCFF044FTG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR437NPG/summary/ENCFF044FTG.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 heart embryo (15.5 days)
6105	1	ENCFF393XPO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR437SFX/summary/ENCFF393XPO.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 forebrain embryo (15.5 days)
6106	1	ENCFF131MXX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR442RYY/summary/ENCFF131MXX.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 heart embryo (12.5 days)
6107	1	ENCFF362GRX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR445UYH/summary/ENCFF362GRX.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 neural tube embryo (11.5 days)
6108	1	ENCFF350KKE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR447BVY/summary/ENCFF350KKE.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 embryonic facial prominence embryo (13.5 days)
6109	1	ENCFF053JUA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR447DOF/summary/ENCFF053JUA.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 liver embryo (11.5 days)
6110	1	ENCFF813VAT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR448TTC/summary/ENCFF813VAT.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 neural tube embryo (11.5 days)
6111	1	ENCFF833YTL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR449EUZ/summary/ENCFF833YTL.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 midbrain embryo (15.5 days)
6112	1	ENCFF554FAE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR450ITF/summary/ENCFF554FAE.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 midbrain embryo (11.5 days)
6113	1	ENCFF665UTM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR450KVW/summary/ENCFF665UTM.w5	32	2	mean	CHIP:EP300:C57BL/6 stomach postnatal (0 days)
6114	1	ENCFF173XOV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR452WYC/summary/ENCFF173XOV.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 lung embryo (14.5 days)
6115	1	ENCFF172OCI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR455REA/summary/ENCFF172OCI.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 heart embryo (10.5 days)
6116	1	ENCFF952ZFO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR455UTX/summary/ENCFF952ZFO.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 kidney embryo (15.5 days)
6117	1	ENCFF344FSI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR457HDY/summary/ENCFF344FSI.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 embryonic facial prominence embryo (14.5 days)
6118	1	ENCFF362OAA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR458FBL/summary/ENCFF362OAA.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 liver embryo (16.5 days)
6119	1	ENCFF562BME	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR458PAO/summary/ENCFF562BME.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 hindbrain postnatal (0 days)
6120	1	ENCFF534ANR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR462BZP/summary/ENCFF534ANR.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 limb embryo (13.5 days)
6121	1	ENCFF181ZVG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR462KTT/summary/ENCFF181ZVG.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 forebrain embryo (16.5 days)
6122	1	ENCFF207EPW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR463GJL/summary/ENCFF207EPW.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 heart embryo (11.5 days)
6123	1	ENCFF751FCH	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR464MQU/summary/ENCFF751FCH.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 intestine embryo (14.5 days)
6124	1	ENCFF695KNJ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR465PLB/summary/ENCFF695KNJ.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 forebrain postnatal (0 days)
6125	1	ENCFF025FNF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR465TIZ/summary/ENCFF025FNF.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 midbrain embryo (16.5 days)
6126	1	ENCFF973ZKZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR466ZQC/summary/ENCFF973ZKZ.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 neural tube embryo (11.5 days)
6127	1	ENCFF686TFW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR467UGM/summary/ENCFF686TFW.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 heart embryo (16.5 days)
6128	1	ENCFF487TJN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR471SJG/summary/ENCFF487TJN.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 liver embryo (12.5 days)
6129	1	ENCFF669USU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR472YGQ/summary/ENCFF669USU.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 hindbrain postnatal (0 days)
6130	1	ENCFF290NHP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR479LFP/summary/ENCFF290NHP.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 liver embryo (15.5 days)
6131	1	ENCFF071HGW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR481SGM/summary/ENCFF071HGW.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 embryonic facial prominence embryo (14.5 days)
6132	1	ENCFF419ZKE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR483DEV/summary/ENCFF419ZKE.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 stomach embryo (15.5 days)
6133	1	ENCFF085HHF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR483KOD/summary/ENCFF085HHF.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 intestine postnatal (0 days)
6134	1	ENCFF766FZH	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR485GTY/summary/ENCFF766FZH.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 intestine embryo (14.5 days)
6135	1	ENCFF724CMA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR486MHP/summary/ENCFF724CMA.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 midbrain embryo (15.5 days)
6136	1	ENCFF544BIS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR487OLC/summary/ENCFF544BIS.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 liver embryo (16.5 days)
6137	1	ENCFF565NEA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR487RAU/summary/ENCFF565NEA.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 midbrain embryo (15.5 days)
6138	1	ENCFF064NXP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR488KVB/summary/ENCFF064NXP.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 limb embryo (12.5 days)
6139	1	ENCFF577SJR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR488OCA/summary/ENCFF577SJR.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 heart postnatal (0 days)
6140	1	ENCFF338BLF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR489HYX/summary/ENCFF338BLF.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 neural tube embryo (11.5 days)
6141	1	ENCFF278NWO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR491NUM/summary/ENCFF278NWO.w5	32	2	mean	CHIP:CTCF:C57BL/6 heart postnatal (0 days)
6142	1	ENCFF905MWT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR496TBX/summary/ENCFF905MWT.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 forebrain embryo (13.5 days)
6143	1	ENCFF517QXW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR498EVD/summary/ENCFF517QXW.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 kidney postnatal (0 days)
6144	1	ENCFF209XEZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR499NUH/summary/ENCFF209XEZ.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 kidney embryo (15.5 days)
6145	1	ENCFF054NVM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR501GBJ/summary/ENCFF054NVM.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 heart embryo (13.5 days)
6146	1	ENCFF794MAE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR502WUI/summary/ENCFF794MAE.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 midbrain embryo (11.5 days)
6147	1	ENCFF073JCW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR508HYL/summary/ENCFF073JCW.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 hindbrain embryo (12.5 days)
6148	1	ENCFF397XOU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR510CGB/summary/ENCFF397XOU.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 liver embryo (15.5 days)
6149	1	ENCFF258NLM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR511LWL/summary/ENCFF258NLM.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 neural tube embryo (14.5 days)
6150	1	ENCFF832GKC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR511WPK/summary/ENCFF832GKC.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 embryonic facial prominence embryo (11.5 days)
6151	1	ENCFF893IAL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR515XWH/summary/ENCFF893IAL.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 intestine embryo (16.5 days)
6152	1	ENCFF307IYH	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR516KLO/summary/ENCFF307IYH.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 stomach postnatal (0 days)
6153	1	ENCFF235MDM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR516TYD/summary/ENCFF235MDM.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 kidney postnatal (0 days)
6154	1	ENCFF087WAM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR517UZA/summary/ENCFF087WAM.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 neural tube embryo (15.5 days)
6155	1	ENCFF042PHG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR519DNE/summary/ENCFF042PHG.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 heart postnatal (0 days)
6156	1	ENCFF180VGZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR522LXN/summary/ENCFF180VGZ.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 stomach embryo (15.5 days)
6157	1	ENCFF970OZN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR523IIH/summary/ENCFF970OZN.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 lung postnatal (0 days)
6158	1	ENCFF777NSG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR525BTK/summary/ENCFF777NSG.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 midbrain embryo (15.5 days)
6159	1	ENCFF505IIX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR526JRI/summary/ENCFF505IIX.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 embryonic facial prominence embryo (11.5 days)
6160	1	ENCFF583XLF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR527DME/summary/ENCFF583XLF.w5	32	2	mean	CHIP:EP300:C57BL/6 lung postnatal (0 days)
6161	1	ENCFF178JLS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR527EUE/summary/ENCFF178JLS.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 forebrain embryo (12.5 days)
6162	1	ENCFF606BGM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR529ERN/summary/ENCFF606BGM.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 limb embryo (14.5 days)
6163	1	ENCFF064FUW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR531HWD/summary/ENCFF064FUW.w5	32	2	mean	CHIP:CHD2:129 ES-E14
6164	1	ENCFF422NJA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR531RZS/summary/ENCFF422NJA.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 neural tube embryo (11.5 days)
6165	1	ENCFF159AEV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR534HMF/summary/ENCFF159AEV.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 heart embryo (14.5 days)
6166	1	ENCFF208SBA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR535NVF/summary/ENCFF208SBA.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 midbrain embryo (11.5 days)
6167	1	ENCFF376RQB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR536ILV/summary/ENCFF376RQB.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 kidney postnatal (0 days)
6168	1	ENCFF323VNT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR537AKT/summary/ENCFF323VNT.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 hindbrain embryo (12.5 days)
6169	1	ENCFF644DVO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR538DPG/summary/ENCFF644DVO.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 embryonic facial prominence embryo (10.5 days)
6170	1	ENCFF552KFS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR538SRO/summary/ENCFF552KFS.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 neural tube embryo (12.5 days)
6171	1	ENCFF485WCD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR545BRW/summary/ENCFF485WCD.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 midbrain embryo (11.5 days)
6172	1	ENCFF069OMF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR546ANT/summary/ENCFF069OMF.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 stomach embryo (16.5 days)
6173	1	ENCFF358FNS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR547PLI/summary/ENCFF358FNS.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 neural tube embryo (11.5 days)
6174	1	ENCFF956BOI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR548BCO/summary/ENCFF956BOI.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 limb embryo (11.5 days)
6175	1	ENCFF179UEK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR548BKP/summary/ENCFF179UEK.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 stomach embryo (15.5 days)
6176	1	ENCFF987UOT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR549RVJ/summary/ENCFF987UOT.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 neural tube embryo (15.5 days)
6177	1	ENCFF914LRA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR550QED/summary/ENCFF914LRA.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 liver embryo (13.5 days)
6178	1	ENCFF447LGJ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR553IWV/summary/ENCFF447LGJ.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 midbrain embryo (16.5 days)
6179	1	ENCFF682ZKK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR554TSO/summary/ENCFF682ZKK.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 midbrain embryo (12.5 days)
6180	1	ENCFF591NXE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR556DLJ/summary/ENCFF591NXE.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 stomach postnatal (0 days)
6181	1	ENCFF586OQX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR556ZUY/summary/ENCFF586OQX.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 forebrain embryo (14.5 days)
6182	1	ENCFF797OAF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR557SVH/summary/ENCFF797OAF.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 heart embryo (12.5 days)
6183	1	ENCFF450RTN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR558NWQ/summary/ENCFF450RTN.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 forebrain embryo (10.5 days)
6184	1	ENCFF309BMY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR560CIG/summary/ENCFF309BMY.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 heart embryo (15.5 days)
6185	1	ENCFF460ZYC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR564JKR/summary/ENCFF460ZYC.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 kidney postnatal (0 days)
6186	1	ENCFF848GOF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR564XSR/summary/ENCFF848GOF.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 forebrain embryo (15.5 days)
6187	1	ENCFF702EWM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR569DBO/summary/ENCFF702EWM.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 liver embryo (16.5 days)
6188	1	ENCFF244GAG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR569UCG/summary/ENCFF244GAG.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 kidney embryo (14.5 days)
6189	1	ENCFF520CMB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR570HJI/summary/ENCFF520CMB.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 liver embryo (15.5 days)
6190	1	ENCFF197IGU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR571HOT/summary/ENCFF197IGU.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 neural tube embryo (15.5 days)
6191	1	ENCFF390PNF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR571WQI/summary/ENCFF390PNF.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 midbrain embryo (16.5 days)
6192	1	ENCFF029WVD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR572KYR/summary/ENCFF029WVD.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 intestine embryo (16.5 days)
6193	1	ENCFF021RTZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR574VME/summary/ENCFF021RTZ.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 heart embryo (15.5 days)
6194	1	ENCFF017FCI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR576XBN/summary/ENCFF017FCI.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 hindbrain embryo (12.5 days)
6195	1	ENCFF960DLF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR577SDJ/summary/ENCFF960DLF.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 liver embryo (15.5 days)
6196	1	ENCFF817VNI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR578RLI/summary/ENCFF817VNI.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 liver postnatal (0 days)
6197	1	ENCFF161KBG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR579RZO/summary/ENCFF161KBG.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 neural tube embryo (14.5 days)
6198	1	ENCFF828TZR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR579UVB/summary/ENCFF828TZR.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 lung embryo (16.5 days)
6199	1	ENCFF009QET	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR580MEU/summary/ENCFF009QET.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 neural tube embryo (13.5 days)
6200	1	ENCFF197CLN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR581EJK/summary/ENCFF197CLN.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 midbrain embryo (10.5 days)
6201	1	ENCFF450GMP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR581FAT/summary/ENCFF450GMP.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 stomach embryo (14.5 days)
6202	1	ENCFF772NBP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR582IBX/summary/ENCFF772NBP.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 embryonic facial prominence embryo (12.5 days)
6203	1	ENCFF222TEU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR582SPN/summary/ENCFF222TEU.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 heart embryo (10.5 days)
6204	1	ENCFF564SDZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR592GQI/summary/ENCFF564SDZ.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 heart embryo (11.5 days)
6205	1	ENCFF782RAO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR594JGI/summary/ENCFF782RAO.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 hindbrain embryo (10.5 days)
6206	1	ENCFF803SVJ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR599GVS/summary/ENCFF803SVJ.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 intestine embryo (15.5 days)
6207	1	ENCFF966UNT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR599PKR/summary/ENCFF966UNT.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 stomach embryo (15.5 days)
6208	1	ENCFF296YDU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR604AMS/summary/ENCFF296YDU.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 intestine embryo (15.5 days)
6209	1	ENCFF965EJR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR604DCI/summary/ENCFF965EJR.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 embryonic facial prominence embryo (14.5 days)
6210	1	ENCFF738IHC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR604XDL/summary/ENCFF738IHC.w5	32	2	mean	CHIP:MAFK:129 ES-E14
6211	1	ENCFF464IYE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR606AJV/summary/ENCFF464IYE.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 embryonic facial prominence embryo (15.5 days)
6212	1	ENCFF705MBY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR607HIQ/summary/ENCFF705MBY.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 liver embryo (12.5 days)
6213	1	ENCFF089CJB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR607QZE/summary/ENCFF089CJB.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 kidney embryo (16.5 days)
6214	1	ENCFF894YHQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR608QBO/summary/ENCFF894YHQ.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 hindbrain embryo (10.5 days)
6215	1	ENCFF588AKC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR616TJM/summary/ENCFF588AKC.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 liver postnatal (0 days)
6216	1	ENCFF925YTU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR617VBE/summary/ENCFF925YTU.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 hindbrain postnatal (0 days)
6217	1	ENCFF750BCM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR629AFL/summary/ENCFF750BCM.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 limb embryo (12.5 days)
6218	1	ENCFF824UJK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR630AOU/summary/ENCFF824UJK.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 stomach embryo (16.5 days)
6219	1	ENCFF477XJO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR631KAJ/summary/ENCFF477XJO.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 heart embryo (11.5 days)
6220	1	ENCFF977AQW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR631QAE/summary/ENCFF977AQW.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 limb embryo (14.5 days)
6221	1	ENCFF137LNV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR634GFJ/summary/ENCFF137LNV.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 forebrain embryo (12.5 days)
6222	1	ENCFF644PLR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR637CCT/summary/ENCFF644PLR.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 midbrain embryo (16.5 days)
6223	1	ENCFF829GXB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR639DND/summary/ENCFF829GXB.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 intestine embryo (16.5 days)
6224	1	ENCFF769VJF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR639IQR/summary/ENCFF769VJF.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 limb embryo (13.5 days)
6225	1	ENCFF758CLJ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR639KSW/summary/ENCFF758CLJ.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 hindbrain embryo (15.5 days)
6226	1	ENCFF152GZF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR641EME/summary/ENCFF152GZF.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 heart embryo (14.5 days)
6227	1	ENCFF512TCI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR642VYW/summary/ENCFF512TCI.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 intestine postnatal (0 days)
6228	1	ENCFF361SUJ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR642ZLN/summary/ENCFF361SUJ.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 liver embryo (12.5 days)
6229	1	ENCFF140IVD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR645ETR/summary/ENCFF140IVD.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 embryonic facial prominence embryo (12.5 days)
6230	1	ENCFF109NPC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR647OTD/summary/ENCFF109NPC.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 heart embryo (15.5 days)
6231	1	ENCFF019ABU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR650UAC/summary/ENCFF019ABU.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 heart embryo (13.5 days)
6232	1	ENCFF615IVU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR653AVN/summary/ENCFF615IVU.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 liver postnatal (0 days)
